Siruta,Carne,Peste,LegumeFructe,Uleiuri,Lactate,Morarit,Panificatie
32027,0.0,0.0,0.0,0.0,0.0,0.0,100.0
179481,50.0,0.0,0.0,0.0,0.0,0.0,50.0
81184,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40241,85.59322033898306,0.0,0.0,0.0,0.0,0.0,14.40677966101695
179515,0.45871559633027525,0.0,3.9449541284403673,0.0,0.0,85.5045871559633,10.091743119266056
64826,0.0,0.0,0.0,0.0,0.0,0.0,100.0
146744,0.0,0.0,0.0,0.0,62.37623762376238,0.0,37.62376237623762
130366,0.0,0.0,0.0,0.0,0.0,100.0,0.0
171325,100.0,0.0,0.0,0.0,0.0,0.0,0.0
163137,0.0,0.0,0.0,0.0,0.0,100.0,0.0
73031,0.0,0.0,0.0,0.0,0.0,32.432432432432435,67.56756756756756
97606,0.0,0.0,0.0,0.0,0.0,0.0,100.0
138574,0.0,0.0,0.0,0.0,0.0,100.0,0.0
179533,1.3054830287206265,0.0,0.0,0.0,0.39164490861618795,0.39164490861618795,97.911227154047
40278,27.848101265822784,0.0,1.89873417721519,0.0,0.0,0.0,70.25316455696202
179551,0.0,0.0,2.112676056338028,0.0,8.450704225352112,20.422535211267608,69.01408450704226
48487,0.0,0.0,0.0,0.0,0.0,0.0,100.0
73068,0.0,0.0,0.0,0.0,0.0,0.0,100.0
146799,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40303,0.0,0.0,0.0,0.0,0.0,0.0,100.0
81264,0.0,0.0,0.0,0.0,0.0,0.0,100.0
138618,0.0,0.0,0.0,0.0,0.0,0.0,100.0
122249,0.0,0.0,0.0,0.0,0.0,0.0,100.0
97679,0.0,0.0,0.0,0.0,91.30434782608695,0.0,8.695652173913043
73102,0.0,0.0,0.0,0.0,0.0,100.0,0.0
32153,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32161,0.0,0.0,0.0,0.0,0.0,0.0,100.0
179622,0.0,0.0,0.0,0.0,0.0,0.0,100.0
138663,0.0,0.0,0.0,0.0,0.0,51.02040816326531,48.97959183673469
23975,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48557,100.0,0.0,0.0,0.0,0.0,0.0,0.0
64942,83.33333333333334,0.0,0.0,0.0,0.0,16.666666666666664,0.0
146860,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40367,0.0,0.0,0.0,0.0,0.0,0.0,100.0
163253,0.0,0.0,0.0,0.0,0.0,100.0,0.0
32195,0.0,0.0,0.0,0.0,0.0,51.06382978723404,48.93617021276596
40394,0.0,0.0,0.0,0.0,44.827586206896555,55.172413793103445,0.0
15830,0.0,0.0,0.0,0.0,0.0,0.0,100.0
146904,0.0,0.0,0.0,0.0,0.0,100.0,0.0
179677,0.0,0.0,0.0,0.0,0.0,0.0,100.0
130534,10.20979020979021,0.0,0.8391608391608392,1.8181818181818181,3.6363636363636362,11.048951048951048,72.44755244755244
155109,0.0,0.0,0.0,0.0,0.0,100.0,0.0
122347,0.0,0.0,0.0,0.0,0.0,0.0,100.0
146931,10.526315789473683,0.0,0.0,0.0,63.1578947368421,26.31578947368421,0.0
105972,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40438,84.30034129692832,0.0,0.3412969283276451,0.0,0.0,0.0,15.358361774744028
130552,30.76923076923077,0.0,0.0,0.0,0.0,0.0,69.23076923076923
81415,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40465,0.0,0.0,0.0,0.0,0.0,0.0,100.0
171539,0.0,0.0,0.0,0.0,0.0,0.0,100.0
65048,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24089,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48682,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40492,0.7299270072992701,0.0,0.0,0.0,6.569343065693431,16.05839416058394,76.64233576642336
40526,92.85714285714286,0.0,0.0,0.0,0.0,0.0,7.142857142857142
97875,0.0,0.0,0.0,0.0,0.0,100.0,0.0
65113,0.0,0.0,0.0,0.0,2.083333333333333,97.91666666666666,0.0
122463,0.0,0.0,0.0,0.0,0.0,100.0,0.0
147036,70.0,0.0,0.0,0.0,0.0,0.0,30.0
48744,100.0,0.0,0.0,0.0,0.0,0.0,0.0
155243,62.28610540725531,0.0,0.2737850787132101,0.9582477754962354,2.121834360027379,0.37645448323066394,33.983572895277206
15983,0.0,0.0,0.0,0.0,0.0,100.0,0.0
130678,0.0,0.0,0.0,0.0,0.0,0.0,100.0
24187,0.0,0.0,0.0,0.0,0.0,100.0,0.0
97919,0.0,0.0,0.0,0.0,0.0,0.0,100.0
155261,50.495049504950494,0.0,0.49504950495049505,0.0,0.0,0.0,49.00990099009901
7810,0.0,0.0,0.0,0.0,0.0,16.666666666666664,83.33333333333334
147072,0.0,0.0,0.0,0.0,100.0,0.0,0.0
48771,0.0,0.0,0.0,0.0,0.0,100.0,0.0
179846,0.0,0.0,0.0,0.0,0.0,0.0,100.0
32394,36.7854183927092,0.0,0.0,0.0,27.506213753106877,0.0,35.708367854183926
114319,48.886138613861384,0.0,0.18564356435643564,0.0,18.13118811881188,0.49504950495049505,32.301980198019805
130712,0.0,0.0,0.0,0.0,0.0,0.0,100.0
73371,0.0,0.0,0.0,0.0,0.0,40.0,60.0
155289,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40606,0.0,0.0,0.0,0.0,0.0,0.0,100.0
179882,0.0,0.0,0.0,0.0,0.0,100.0,0.0
155314,98.6046511627907,0.46511627906976744,0.9302325581395349,0.0,0.0,0.0,0.0
179891,0.0,0.0,0.0,0.0,0.0,0.0,100.0
114355,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7865,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40633,0.0,0.0,20.0,0.0,0.0,0.0,80.0
147134,100.0,0.0,0.0,0.0,0.0,0.0,0.0
179908,0.0,0.0,0.0,0.0,100.0,0.0,0.0
89801,0.0,0.0,0.0,0.0,0.0,100.0,0.0
48842,0.0,0.0,0.0,0.0,0.0,100.0,0.0
114382,0.0,0.0,0.0,0.0,0.0,0.0,100.0
155350,0.8333333333333334,0.0,0.0,15.0,0.0,13.333333333333334,70.83333333333334
179935,0.0,0.0,0.0,0.0,0.0,100.0,0.0
130785,98.87005649717514,0.0,0.0,0.0,0.0,0.0,1.1299435028248588
32483,0.0,0.0,0.0,0.0,2.2222222222222223,26.666666666666668,71.11111111111111
114417,0.0,0.0,0.0,0.0,0.0,0.0,100.0
179962,0.0,0.0,0.0,100.0,0.0,0.0,0.0
57083,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40704,0.0,0.0,0.0,0.0,0.0,0.0,100.0
98051,0.0,0.0,0.0,0.0,0.0,0.0,100.0
139009,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7945,0.0,0.0,0.0,0.0,0.0,0.0,100.0
114453,15.841584158415841,0.0,0.0,0.0,68.31683168316832,0.0,15.841584158415841
73503,0.0,0.0,0.0,0.0,0.0,0.0,100.0
130847,0.0,0.0,0.0,0.0,16.666666666666664,3.3854166666666665,79.94791666666666
32544,0.0,0.0,18.75,0.0,50.0,6.25,25.0
163618,0.0,0.0,0.0,0.0,100.0,0.0,0.0
65342,5.547445255474453,0.0,0.291970802919708,0.0,17.810218978102192,0.583941605839416,75.76642335766424
180028,0.0,0.0,0.0,0.0,0.0,100.0,0.0
155458,0.0,0.0,0.0,0.0,0.0,0.0,100.0
48968,0.0,0.0,100.0,0.0,0.0,0.0,0.0
130892,0.0,0.0,0.0,0.0,0.0,0.0,100.0
106318,43.03466317854807,0.0,0.0,0.3924133420536298,3.4009156311314586,3.4009156311314586,49.77109221713538
114514,13.83219954648526,0.0,0.0,0.0,75.73696145124717,0.0,10.430839002267573
180055,100.0,0.0,0.0,0.0,0.0,0.0,0.0
32599,0.0,0.0,0.0,0.0,0.0,0.0,100.0
73567,0.0,0.0,0.0,0.0,0.0,100.0,0.0
139107,0.0,0.0,0.0,0.0,0.0,0.0,100.0
65379,76.10062893081762,0.0,0.0,0.0,0.0,0.0,23.89937106918239
155494,0.0,0.0,0.0,0.0,17.647058823529413,0.0,82.35294117647058
171879,0.0,0.0,0.0,0.0,0.0,0.0,100.0
180091,0.0,0.0,0.0,0.0,0.0,0.0,100.0
106363,0.0,0.0,0.0,0.0,0.0,0.0,100.0
65413,0.0,0.0,0.0,0.0,0.0,0.0,100.0
155528,0.0,0.0,14.285714285714285,0.0,0.0,9.523809523809524,76.19047619047619
32660,0.0,0.0,100.0,0.0,0.0,0.0,0.0
49046,0.0,0.0,0.0,0.0,0.0,0.0,100.0
65431,0.0,0.0,0.0,0.0,0.0,0.0,100.0
81816,0.0,0.0,0.0,0.0,0.0,0.0,100.0
73629,0.0,0.0,0.0,0.0,0.0,0.0,100.0
147358,9.523809523809524,0.0,0.0,0.0,0.0,0.0,90.47619047619048
8096,0.0,0.0,44.44444444444444,0.0,22.22222222222222,0.0,33.33333333333333
130981,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,99.59677419354838
106407,62.01117318435754,0.0,0.0,0.0,16.75977653631285,0.0,21.22905027932961
114603,0.0,0.0,0.0,0.0,0.0,0.0,100.0
49073,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40900,0.0,0.0,0.0,0.0,0.0,100.0,0.0
65477,100.0,0.0,0.0,0.0,0.0,0.0,0.0
16329,0.0,0.0,100.0,0.0,0.0,0.0,0.0
24524,0.0,0.0,0.0,0.0,0.0,0.0,100.0
139214,0.0,0.0,0.0,0.0,0.0,0.0,100.0
163789,0.0,0.0,0.0,0.0,0.0,0.0,100.0
8158,0.0,0.0,0.0,0.0,100.0,0.0,0.0
40928,0.0,0.0,0.0,0.0,0.0,0.0,100.0
57314,0.0,0.0,100.0,0.0,0.0,0.0,0.0
73709,0.0,0.0,0.0,0.0,0.0,0.0,100.0
122864,0.0,0.0,0.0,0.0,0.0,0.0,100.0
40955,89.8876404494382,0.0,0.0,0.0,0.0,0.0,10.112359550561797
131069,0.0,0.0,0.0,0.0,0.0,30.0,70.0
98300,0.0,0.0,0.0,100.0,0.0,0.0,0.0
