Locality,Dissimilarity index
Paltinoasa,0.014126886991926763
Partestii De Jos,0.001491584905227068
Patrauti,0.003056218241451424
Poiana Stampei,0.0011880495778297715
Pojorata,0.0016138379950103646
Preutesti,0.00384805547444814
Putna,0.0019764610828636687
Radaseni,0.0020715767799837905
Rasca,0.0029138195588193764
Sadova,0.0013113542683703707
Satu Mare,0.0020109192375953613
Siminicea,0.0015579763646160825
Slatina,0.0027542487981814636
Straja,0.002962172199755043
Stroiesti,0.0018763460079522377
Stulpicani,0.003301646842669099
Sucevita,0.001531073063968586
Saru Dornei,0.0022932878671262547
Todiresti,0.0030399225935445967
Udesti,0.0041160913240923
Ulma,0.00922104876324038
Vadu Moldovei,0.002293736566978738
Valea Moldovei,0.0034176284448769333
Vama,0.002923122907446161
Vatra Moldovitei,0.0038420526830180886
Veresti,0.0036419694194227146
Vicovu De Jos,0.0033192151074343027
Oras Vicovu De Sus,0.00714113883338513
Volovat,0.0034384068353201947
Vulturesti,0.0019461159172779203
Zamostea,0.0016486617592194003
Zvoristea,0.0035388209536942328
Comanesti,0.0013165446057751547
Iaslovat,0.0018277232721892818
Ciocanesti,0.0008023857670695372
Serbauti,0.0023168737535277117
Horodnic De Sus,0.002858142969306323
Fantana Mare,0.0012781693524494815
Cosna,0.0008499531684721667
Capu Campului,0.001230685379423318
Hantesti,0.0020845351789487163
Burla,0.0012057277821874003
Balaceana,0.000881400785722166
Hartop,0.0013117433861313344
Voitinel,0.0025736425684569435
Ciprian Porumbescu,0.0010605879052032277
Berchisesti,0.0015808443503131447
Poieni-Solca,0.0009500862513829556
Municipiul Turnu Magurele,0.012039102683253257
Ciuperceni,0.0008445129135802062
Islaz,0.0029798427437981233
Lita,0.001437433904944429
Municipiul Alexandria,0.022771031782129643
Nanov,0.0019244328794650047
Poroschia,0.0021272189048837905
Municipiul Rosiori De Vede,0.013423754725953897
Oras Videle,0.005879762330868099
Crevenicu,0.0009023757824666384
Oras Zimnicea,0.007325727143122044
Balaci,0.0011550645622826884
Babaita,0.0017183955552294073
Blejesti,0.0021713909395871004
Bogdana,0.0014006851244815057
Botoroaga,0.0032901957893547314
Bragadiru,0.0022146252771147435
Branceni,0.0015829964884725616
Bujoreni,0.0006025123979844615
Bujoru,0.0011166720757535208
Buzescu,0.0027705133848568973
Calinesti,0.0019345886088409188
Calmatuiu,0.0012137303620701416
Calmatuiu De Sus,0.0012628251252120603
Cervenia,0.0017094880565765168
Ciolanesti,0.0017902557676712672
Contesti,0.0018051085241312281
Cosmesti,0.0013205255042682948
Crangeni,0.0015814605379711154
Crangu,0.0009149783041240895
Didesti,0.0007379100169456698
Dobrotesti,0.0025822555028288145
Dracsenei,0.0009924360456195118
Draganesti De Vede,0.0011813875185424073
Draganesti-Vlasca,0.002266685900132757
Furculesti,0.0015908891535318154
Frumoasa,0.0012451311830178184
Galateni,0.0016067253866919793
Gratia,0.0016390121383602573
Izvoarele,0.0015517866666177403
Lisa,0.0011193811527378866
Lunca,0.003816435805848941
Mavrodin,0.0015396934042870717
Magura,0.0015399401009631997
Maldaeni,0.0023413470857081516
Mereni,0.0016182901958741705
Marzanesti,0.002046656167093823
Mosteni,0.0009185323263637966
Nasturelu,0.0014260129042765874
Necsesti,0.0007368616865964522
Olteni,0.0017523225933565485
Orbeasca,0.004186634594171355
Peretu,0.0035983117853059373
Piatra,0.0017981126455065663
Pietrosani,0.0016227780509998869
Plosca,0.003265074267515712
Plopii-Slavitesti,0.0014006022148635073
Poeni,0.0017209691296076865
Vitanesti,0.001571434514515522
Putineiu,0.0013172820048288404
Radoiesti,0.0012428282643633208
Rasmiresti,0.000561334282435187
Salcia,0.0014200632114620571
Saceni,0.000762572226570241
Scrioastea,0.0019583584134254964
Scurtu Mare,0.0010207684275552772
Seaca,0.0011919641264786993
Sfintesti,0.000654399147728744
Segarcea-Vale,0.001778834767003426
Silistea,0.0014389713032415133
Silistea-Gumesti,0.001507297406874757
Sarbeni,0.0009224023990487963
Slobozia Mandra,0.00102724762703774
Smardioasa,0.0012919484851251202
Stejaru,0.0010973407850752921
Suhaia,0.0013117433861313344
Storobaneasa,0.0017340396330275372
Talpa,0.0011038199845577552
Tatarastii De Jos,0.002115057814187563
Tatarastii De Sus,0.001958632032414297
Toporu,0.0012138013928323572
Traian,0.0010290805565681246
Trivalea-Mosteni,0.0016345253239849365
Troianul,0.0017014076219257416
Tiganesti,0.0023783191646960422
Vedea,0.002039180782571477
Viisoara,0.0010861494405146744
Vartoape,0.0017555504940221988
Zambreasca,0.0008693907669195551
Nenciulesti,0.0013995070882119667
Beciu,0.0009235804353183349
Beuca,0.0007828051011084614
Dracea,0.0007171646763084214
Fantanele,0.0009883724301429633
Frasinet,0.001441803728563943
Purani,0.0008676237125152473
Saelele,0.001295839896492562
Uda-Clocociov,0.0008735138938629406
Municipiul Timisoara,0.41639225510858474
Dumbravita,0.012070773532686763
Ghiroda,0.005397130162790773
Giroc,0.0076157357107866355
Municipiul Lugoj,0.031246645283889696
Oras Buzias,0.006025885416709953
Oras Deta,0.021443909345642748
Oras Jimbolia,0.014505741218690466
Oras Sannicolau Mare,0.04548965257353165
Balint,0.001015264938476104
Banloc,0.00609476767838449
Bara,0.00022382689121235158
Beba Veche,0.0012528673130883887
Becicherecu Mic,0.0039235168942768316
Belint,0.001589762249318681
Bethausen,0.0030351749580560176
Biled,0.0026215881566791725
Barna,0.005327704462539676
Bogda,0.00034782159985211725
Boldur,0.001600681176519183
Brestovat,0.004404539107683914
Carpinis,0.002674833434343752
Cenad,0.010647671454627267
Cenei,0.014002535443468024
Cheveresu Mare,0.0051137296363412
Oras Ciacova,0.005072434669759334
Comlosu Mare,0.0064176934879968455
Costeiu,0.0016951105958338609
Criciova,0.002221347684039949
Curtea,0.0006470204457387663
Darova,0.004647584625961724
Denta,0.03882741826178833
Dudestii Vechi,0.1732282816086717
Dumbrava,0.0014492850779787099
Oras Faget,0.00530714046623351
Fardea,0.0010213725754737333
Foeni,0.004198907703801837
Gavojdia,0.003826559261510604
Oras Gataia,0.021319782582946332
Ghizela,0.0006778137009793504
Giarmata,0.0034105748056104165
Giera,0.002491456421999143
Giulvaz,0.0073345166281639125
Jamu Mare,0.004286615657888372
Jebel,0.001972719207307186
Lenauheim,0.0037885858718130117
Liebling,0.0020555227965556107
Lovrin,0.004184562426207523
Margina,0.0017151971242270474
Masloc,0.0036224795135293953
Manastiur,0.0008291373341134084
Moravita,0.0028953587948646045
Mosnita Noua,0.003547576980198864
Nadrag,0.002833839091814649
Nitchidorf,0.0014420679733694636
Ohaba Lunga,0.0007874356975999343
Ortisoara,0.0024198579292236747
Peciu Nou,0.021866360801902608
Periam,0.004663346402141603
Pietroasa,0.0006437968213028957
Pischia,0.0016477554706558286
Racovita,0.0024615694094089167
Oras Recas,0.02049837218509004
Remetea Mare,0.0012886275837114822
Sacosu Turcesc,0.001560208833620973
Satchinez,0.003727707418608935
Sacalaz,0.009545208848603751
Secas,0.0001613909689268009
Sanandrei,0.0036690483301540927
Sanmihaiu Roman,0.0034201630635425804
Sanpetru Mare,0.013186618210363434
Sag,0.002349096299877196
Stiuca,0.013488061617357563
Teremia Mare,0.0024420356547440237
Tomesti,0.0011528424836064269
Topolovatu Mare,0.00860884328493386
Tormac,0.0028340288430718646
Traian Vuia,0.0014001071205997772
Uivar,0.001491406291748577
Varias,0.023300964173504
Victor Vlad Delamarina,0.007594586607733384
Voiteg,0.0022808049554410704
Birda,0.0030986329746344496
Checea,0.005621594229081859
Dudestii Noi,0.0023416960091511697
Fibis,0.0009242578416729605
Ghilad,0.0023778106318451857
Gottlob,0.002430599321743456
Iecea Mare,0.0011383425238355141
Parta,0.002718579530646765
Padureni,0.0010365617055823244
Saravale,0.007234851328287081
Sandra,0.0016932525217200059
Tomnatic,0.004803663415342673
Valcani,0.0009481174551730316
Livezile,0.0018681138216625987
Pesac,0.0011357007004849028
Bucovat,0.000830289371804097
Otelec,0.0011854877717696148
Municipiul Tulcea,0.13074351454445693
Oras Babadag,0.013912594137387378
Oras Isaccea,0.004040148448314116
Oras Macin,0.009223688428753067
Oras Sulina,0.018477559348882632
Baia,0.0049390720059926604
Beidaud,0.0008652676399761697
C.a. Rosetti,0.006528937859067823
Carcaliu,0.046315308611618596
Casimcea,0.005699236927703388
Ceatalchioi,0.0004472236040910231
Ceamurlia De Jos,0.0012181129008541696
Cerna,0.0019457371272129094
Chilia Veche,0.003157778648496174
Ciucurova,0.0022368475125550407
Crisan,0.009933389122846255
Daeni,0.0011715570700562299
Dorobantu,0.0008093109171730818
Frecatei,0.00222440671090084
Greci,0.008421110248768711
Grindu,0.0007739698290869212
Hamcearca,0.0007981195726124644
Horia,0.000715657033744756
Izvoarele,0.13086377762029378
Jijila,0.0030628943008006015
Jurilovca,0.03376942488466385
Luncavita,0.002435589987271247
Mahmudia,0.008904828282201417
Maliuc,0.0008320589525854142
Mihai Bravu,0.001329949794424604
Mihail Kogalniceanu,0.003949490475446285
Murighiol,0.0024346761549251723
Nalbant,0.001359075064982641
Niculitel,0.002283910495352386
Nufaru,0.001231047901667934
Ostrov,0.0010867384586494442
Pardina,0.0009042017396976808
Peceneaga,0.0008917734560407902
Sarichioi,0.05359825844891254
Sfantu Gheorghe,0.0006983703044137889
Slava Cercheza,0.028166341480459194
Smardan,0.0006149857138986055
Somova,0.0023041640409793146
Stejaru,0.0008811711296149423
Topolog,0.0026096501875889125
Turcoaia,0.001840092653019438
Valea Nucarilor,0.001780601821407734
I.c.bratianu,0.000672682108057755
Vacareni,0.0012652109534845558
Bestepe,0.0009196837766341942
Valea Teilor,0.0008059767087382714
Municipiul Barlad,0.026116253908625427
Municipiul Husi,0.013063453817972814
Oras Negresti,0.004344328403274367
Municipiul Vaslui,0.02687854658950944
Albesti,0.0016380594327935522
Alexandru Vlahuta,0.0008905954197712517
Arsura,0.000967756795426036
Banca,0.0029857329251458163
Bacani,0.0015700707041465705
Bacesti,0.0023782190548443036
Balteni,0.0009057547960633223
Berezeni,0.0027221590089121146
Blagesti,0.0008707984592963179
Bogdana,0.0009206353446444883
Bogdanesti,0.001833613453536975
Bogdanita,0.0008034207358253885
Botesti,0.001166255906843306
Bunesti-Averesti,0.0014678331918452114
Codaesti,0.0024638628577401756
Coroiesti,0.0011279697280832984
Costesti,0.0016707850364999933
Cretesti,0.0010048117840319249
Danesti,0.0012445953187676286
Deleni,0.0012899497151448685
Delesti,0.0013323590208482615
Dragomiresti,0.002891344647532779
Dranceni,0.002265952764457676
Duda-Epureni,0.002458561694527252
Dumesti,0.0018403585707695892
Epureni,0.0016987283006747952
Falciu,0.0027923363015636173
Gagesti,0.0011544755441479186
Gherghesti,0.0014347355109467113
Garceni,0.001326560980260063
Grivita,0.0018389146167498993
Hoceni,0.0015909379820120046
Dimitrie Cantemir,0.0015184887514353748
Iana,0.0021811341530508896
Ivanesti,0.0024680966178571117
Ivesti,0.001385370652977503
Laza,0.0017959162929117368
Lipovat,0.0021790125943971328
Lunca Banului,0.0020038396944853164
Malusteni,0.0014083423602335072
Miclesti,0.0014772574820015206
Muntenii De Jos,0.0020282956461538256
Oras Murgeni,0.004529767612826235
Oltenesti,0.0014248348680070487
Osesti,0.0017158970616054947
Padureni,0.002303649925082914
Perieni,0.0020156200571807034
Poienesti,0.001634765592454125
Pogana,0.0016739895390144822
Puiesti,0.002634678116823286
Pungesti,0.0017676959053871029
Rebricea,0.0019098070209919793
Rosiesti,0.0018029845105289695
Solesti,0.0020380027463019383
Stanilesti,0.0028914900235827213
Stefan Cel Mare,0.0018171209457634337
Suletea,0.0012846485519319444
Tanacu,0.0011692009975171527
Tacuta,0.002550064734670294
Tatarani,0.0012263357565897792
Todiresti,0.001826545235919743
Tutova,0.001870721596027444
Valeni,0.0022373205319612018
Vetrisoaia,0.001606841471650777
Viisoara,0.0010816669515437438
Vinderei,0.00227066490953583
Voinesti,0.002108095904339491
Vulturesti,0.0012964289146273314
Vutcani,0.0011450512539916094
Zapodeni,0.002129300557191187
Zorleni,0.004746937586826228
Ibanesti,0.0008104889534426206
Fruntiseni,0.0010260695907682014
Rafaila,0.001041973080406974
Pogonesti,0.0008882393472321742
Ciocani,0.0009176902539706417
Cozmesti,0.0013573738855103443
Dodesti,0.0009730579586389601
Feresti,0.001050808352428514
Muntenii De Sus,0.001554418857656305
Pochidia,0.0009383058886875688
Puscasi,0.0018490512733790423
Municipiul Ramnicu Valcea,0.04498126679084501
Oras Baile Govora,0.0013599599635644223
Oras Baile Olanesti,0.002337594003778959
Oras Brezoi,0.0034373445589303856
Oras Calimanesti,0.003993939513487532
Municipiul Dragasani,0.009475785458649568
Oras Horezu,0.003479138801892823
Oras Ocnele Mari,0.0017953605229727417
Alunu,0.0022424177049179457
Amarasti,0.001050808352428514
Oras Babeni,0.004478713334103085
Oras Balcesti,0.0026058907480774633
Barbatesti,0.001913719919865606
Oras Berbesti,0.0026651178424441343
Berislavesti,0.0015838697643947722
Boisoara,0.0007451079404832232
Budesti,0.0031665721755066534
Bujoreni,0.0022791104555570144
Bunesti,0.0014102359631500503
Cernisoara,0.0021740659354336574
Caineni,0.001360692896300887
Copaceni,0.001476079445731982
Costesti,0.0018553539706388615
Creteni,0.0012223593761356193
Daesti,0.0016533953943666175
Danicei,0.001172146088190999
Dragoesti,0.0011114772203097566
Fauresti,0.0008958965829841758
Fartatesti,0.0023018828706786055
Francesti,0.002853961108780286
Galicea,0.002151683246312422
Ghioroiu,0.001039027989733127
Glavile,0.0011615437617651509
Golesti,0.0014289579949504343
Gradistea,0.0013958773546208386
Gusoeni,0.0008764589845367875
Ionesti,0.002312432043219874
Lalosu,0.0015296063499425452
Ladesti,0.0011638998343042283
Lapusata,0.0012110212850857758
Livezi,0.0013046751685141023
Lungesti,0.001695335364936586
Malaia,0.0009754140311780377
Mateesti,0.001768821458712347
Maciuca,0.0010213574456900466
Madulari,0.0008411178964506266
Maldaresti,0.0010496303161589753
Mihaesti,0.0036229910354994123
Milcoiu,0.0007286154327096815
Muereasca,0.0013830316210073296
Nicolae Balcescu,0.0019761558421511572
Olanu,0.0016669213213972502
Orlesti,0.0018442157799628239
Otesani,0.0015037335423327225
Pausesti,0.001570911365429847
Pausesti-Maglasi,0.002158368444798116
Perisani,0.001322934730691952
Pesceana,0.0009748250130432683
Pietrari,0.0016610311400495567
Popesti,0.0017099196452354127
Prundeni,0.0025844363353039095
Racovita,0.0009972527985929736
Roesti,0.0012086652125466988
Rosiile,0.0015632541296778453
Runcu,0.000551703734322815
Salatrucel,0.0010957502328936284
Scundu,0.001083204349840828
Sinesti,0.0013105653498617956
Slatioara,0.0018772007955099065
Stanesti,0.0007286154327096815
Stoenesti,0.0019437598447388429
Stoilesti,0.0021151641219567226
Stroesti,0.001610375580459393
Sutesti,0.0011555238744971363
Sirineasa,0.0013683125252203529
Stefanesti,0.0018418597074237463
Susani,0.0018621925321488692
Tetoiu,0.0015449945674999956
Tomsani,0.0021389247477213024
Vaideeni,0.0021557479418801086
Valea Mare,0.0015025852617966025
Vladesti,0.001518416524804024
Voicesti,0.0008578741894243166
Voineasa,0.000824160389122978
Zatreni,0.0014401493395110518
Titesti,0.000495234545420699
Diculesti,0.001140928127048224
Lacusteni,0.0008493641503373976
Mitrofani,0.0005448417746616455
Municipiul Focsani,0.036849869610142874
Campineanca,0.0019466751796792712
Golesti,0.0023758246429730514
Municipiul Adjud,0.008301299916718465
Oras Marasesti,0.005270578621933404
Oras Odobesti,0.005063730269109893
Oras Panciu,0.003906310175573562
Andreiasu De Jos,0.0009359498161484913
Balesti,0.0010638900997315037
Barsesti,0.0007439299042136844
Boghesti,0.0009512642876524944
Bolotesti,0.0023914136271635457
Bordesti,0.0008884114304560346
Brosteni,0.0011774472514039236
Chiojdeni,0.0016976864098346026
Ciorasti,0.0017205017501835376
Campuri,0.0019738231677632408
Carligele,0.0017399771216173438
Corbita,0.0010028916255561343
Cotesti,0.002615263916527059
Dumbraveni,0.0023216602960484793
Dumitresti,0.0026260831132709356
Fitionesti,0.0013111543679965646
Garoafa,0.0022776508877776617
Gugesti,0.0033642355721130264
Gura Calitei,0.001404808251424891
Homocea,0.0034946237711159585
Jaristea,0.002382472047372846
Jitia,0.0009241694534531045
Maicanesti,0.0024973880629418394
Mera,0.0018490120596549278
Milcovul,0.0017056902105228677
Movilita,0.0018182937438073006
Nanesti,0.0011438200638374907
Naruja,0.0009383058886875688
Nereju,0.0023967147903764703
Nistoresti,0.0010873274767842134
Paltin,0.001049041298024206
Paunesti,0.0032149609297579956
Poiana Cristei,0.0014655148287663626
Pufesti,0.0019254053929990919
Racoasa,0.001616543425444025
Reghiu,0.0012286918291288566
Ruginesti,0.0019246986488879046
Sihlea,0.0027496523094423632
Slobozia Bradului,0.008501747390922826
Slobozia Ciorasti,0.0009489082151134169
Soveja,0.0012269247747245485
Straoane,0.0017542419004650763
Suraia,0.002409830708685924
Tanasoaia,0.0011356269638352998
Tataranu,0.0021772811209347944
Tamboesti,0.002853267710693223
Tulnici,0.0018024763698343321
Tifesti,0.002938328664372465
Urechesti,0.0014140730799274608
Valea Sarii,0.0009182792721054108
Vidra,0.0034675500153713893
Vintileasca,0.0011315038368919143
Vizantea-Livezi,0.002187264602867772
Vanatori,0.003130275043662228
Vartescoiu,0.00177530065819481
Vrancioaia,0.0014701892643842883
Vulturu,0.0033106767942105274
Negrilesti,0.0010525754068328218
Ploscuteni,0.0017864920027554274
Popesti,0.0015440461873376802
Paulesti,0.0010572875519109764
Biliesti,0.0010413840622722043
Gologanu,0.001768821458712347
Obrejita,0.0008877736774354693
Rastoaca,0.0010248915544986625
Spulber,0.0007403957954050683
Municipiul Bucuresti,1.3420003931735267
Oras Bragadiru,0.009633121843176275
Chiajna,0.007588530421792
Oras Chitila,0.006958688147715291
Dobroesti,0.05958329879714859
Glina,0.005627662122484332
Jilava,0.006224887394682192
Oras Magurele,0.00534559605956105
Mogosoaia,0.005877355508959771
Oras Otopeni,0.017265573001275573
Oras Pantelimon,0.020799928891356068
Oras Popesti Leordeni,0.010750163515709914
Oras Voluntari,0.1648645011331793
Copaceni,0.001748169710679745
Poienile Izei,0.0005460198109311841
Sieu,0.0013606318913171901
Grosii Tiblesului,0.0011023387507837646
Treznea,0.0005338466615626709
Vulcana-Pandele,0.0032421018000507117
Negrilesti,0.001393138451278372
Camin,0.005748271573472888
Dumitrita,0.0018377438560278096
Simisna,0.0006158135514871569
Traian,0.0020357912299869864
Vladeni,0.0016267448536316645
Poiana Ilvei,0.0008234473524075461
Malu,0.0013309449708892415
Cosoba,0.0014855037358882915
Herasti,0.0015775954631438117
Isvoarele,0.0009415976262244468
Sabareni,0.001573125016884089
Boranesti,0.0020777998364605657
Buesti,0.0006208251140468912
Maia,0.001053134669234173
Ograda,0.001529018851229872
Rosiori,0.0012575537177325544
Coas,0.0008004834138436775
Coltau,0.003020358948284609
Gardani,0.0006505162892545475
Oncesti,0.0008817601477497116
Agris,0.0032225360403247225
Ciumesti,0.004960213161454446
Raciu,0.0019972775853848547
Pietrari,0.0014408085520993057
Rau Alb,0.0009011977461970999
Rascaeti,0.0012964289146273314
Persinari,0.0015261007319935492
Runcu Salvei,0.0007191911425533719
Ciceu- Mihaiesti,0.0009021333117545024
Galbinasi,0.0025565719894253976
Colelia,0.0006824126063570299
Marculesti,0.000835047557646042
Moldoveni,0.0007162460518795253
Platonesti,0.0010331378083854334
Sarateni,0.0007188046698903272
Porumbesti,0.002942040912299529
Boghis,0.0021428598678012454
Gura Ialomitei,0.0015108315156833736
Crivat,0.001172843105917335
Barbulesti,0.007488414419197392
Racsa,0.0017557545785510306
