Locality,Shannon-Weaver entropy
Bacesti,0.5737449847391405
Balteni,0.0696360375940046
Berezeni,0.010039798124458548
Blagesti,0.02100717388835926
Bogdana,0.0
Bogdanesti,0.0
Bogdanita,0.0
Botesti,0.0
Bunesti-Averesti,0.0
Codaesti,0.0
Coroiesti,0.0
Costesti,0.03918571042302388
Cretesti,0.038195618208039586
Danesti,0.0
Deleni,0.0
Delesti,0.0
Dragomiresti,0.5503189912305722
Dranceni,0.0
Duda-Epureni,0.0
Dumesti,0.43042609929916814
Epureni,0.0
Falciu,0.01699004200161231
Gagesti,0.0
Gherghesti,0.11097236565980242
Garceni,0.2416761605123881
Grivita,0.0
Hoceni,0.0
Dimitrie Cantemir,0.0
Iana,0.0
Ivanesti,0.11008353399639037
Ivesti,0.0
Laza,0.0
Lipovat,0.071665244884915
Lunca Banului,0.0
Malusteni,0.0
Miclesti,0.0
Muntenii De Jos,0.012975551867280975
Oras Murgeni,0.7576154903510703
Oltenesti,0.0
Osesti,0.1314186484329239
Padureni,0.0
Perieni,0.0
Poienesti,0.012195721842009922
Pogana,0.0
Puiesti,0.0
Pungesti,0.4206170517060616
Rebricea,0.010393844606689536
Rosiesti,0.0
Solesti,0.0
Stanilesti,0.0
Stefan Cel Mare,0.0
Suletea,0.0
Tanacu,0.0
Tacuta,0.10080468293158754
Tatarani,0.0
Todiresti,0.0
Tutova,0.0
Valeni,0.009266928261327124
Vetrisoaia,0.0
Viisoara,0.01743259676684215
Vinderei,0.0
Voinesti,0.0
Vulturesti,0.0
Vutcani,0.0
Zapodeni,0.0
Zorleni,0.043849688801161295
Ibanesti,0.0
Fruntiseni,0.0
Rafaila,0.0
Pogonesti,0.0
Ciocani,0.0
Cozmesti,0.6222533563616927
Dodesti,0.0
Feresti,0.0
Muntenii De Sus,0.0
Pochidia,0.0
Puscasi,0.048153694058892776
Municipiul Ramnicu Valcea,0.14383567745549602
Oras Baile Govora,0.07653129936704056
Oras Baile Olanesti,0.09725469014552529
Oras Brezoi,0.4845050980972959
Oras Calimanesti,0.3466088406687325
Municipiul Dragasani,0.34134179587606184
Oras Horezu,0.10647779132679608
Oras Ocnele Mari,0.08354384611632092
Alunu,0.23740386611134653
Amarasti,0.0
Oras Babeni,0.25479505443408834
Oras Balcesti,0.1519502183443709
Barbatesti,0.0
Oras Berbesti,0.06610458422924162
Berislavesti,0.0
Boisoara,0.0
Budesti,0.07985968161347345
Bujoreni,0.22726499935155905
Bunesti,0.38193814214303934
Cernisoara,0.0
Caineni,0.4006780245303417
Copaceni,0.0
Costesti,0.02270810705647735
Creteni,0.09238355066550805
Daesti,0.44365828161197535
Danicei,0.0
Dragoesti,0.0
Fauresti,0.0
Fartatesti,0.0
Francesti,0.4600357354483584
Galicea,0.0
Ghioroiu,0.0
Glavile,0.0
Golesti,0.0
Gradistea,0.1803181160221093
Gusoeni,0.0
Ionesti,0.018797587730934106
Lalosu,0.6551787723503049
Ladesti,0.0
Lapusata,0.0
Livezi,0.0
Lungesti,0.3741831725632899
Malaia,0.0
Mateesti,0.0
Maciuca,0.0
Madulari,0.0
Maldaresti,0.0
Mihaesti,0.044137229532950614
Milcoiu,0.0
Muereasca,0.09935957799778655
Nicolae Balcescu,0.0
Olanu,0.0
Orlesti,0.0
Otesani,0.05152257925388734
Pausesti,0.0
Pausesti-Maglasi,0.26815725641636273
Perisani,0.0
Pesceana,0.0
Pietrari,0.0
Popesti,0.0
Prundeni,0.04677840199737541
Racovita,0.4159983489990228
Roesti,0.0
Rosiile,0.0
Runcu,0.04758268480663624
Salatrucel,0.04785881038835037
Scundu,0.0
Sinesti,0.0
Slatioara,0.0
Stanesti,0.0
Stoenesti,0.0
Stoilesti,0.0
Stroesti,0.0
Sutesti,0.02980753744621672
Sirineasa,0.03295563107056686
Stefanesti,0.0
Susani,0.013974876739695927
Tetoiu,0.0
Tomsani,0.044736354944840497
Vaideeni,0.32775864371661534
Valea Mare,0.0
Vladesti,0.18395947464944837
Voicesti,0.2117811124950345
Voineasa,0.028193633007366676
Zatreni,0.0
Titesti,0.06047429775658422
Diculesti,0.0
Lacusteni,0.0
Mitrofani,0.0
Municipiul Focsani,0.12512553550589894
Campineanca,0.04156237073740638
Golesti,0.023212626252484575
Municipiul Adjud,0.3474665021569923
Oras Marasesti,0.40920089543828364
Oras Odobesti,0.11010499917937208
Oras Panciu,0.12373913138192699
Andreiasu De Jos,0.0
Balesti,0.07577357566004744
Barsesti,0.0
Boghesti,0.0
Bolotesti,0.0
Bordesti,0.21536309011288285
Brosteni,0.0
Chiojdeni,0.8386195424606384
Ciorasti,0.3726432609281244
Campuri,0.02414212408736229
Carligele,0.014497236355441033
Corbita,0.028797094448585185
Cotesti,0.018967647375354738
Dumbraveni,0.043584249347859955
Dumitresti,0.008055169589307796
Fitionesti,0.0
Garoafa,0.02593647578553395
Gugesti,0.03342268177081633
Gura Calitei,0.0
Homocea,0.4323384226037732
Jaristea,0.03309661932972894
Jitia,0.0
Maicanesti,0.13637940177454924
Mera,0.01054047970682465
Milcovul,0.04381405359508403
Movilita,0.020347482545329285
Nanesti,0.03425061363164259
Naruja,0.0
Nereju,0.0
Nistoresti,0.0
Paltin,0.0
Paunesti,0.017572975663235086
Poiana Cristei,0.013020476341144054
Pufesti,0.2320927678239462
Racoasa,0.22167045012453326
Reghiu,0.0
Ruginesti,0.07022102134103275
Sihlea,0.33313407522583205
Slobozia Bradului,0.7889025665382956
Slobozia Ciorasti,0.0
Soveja,0.0
Straoane,0.031065604025429513
Suraia,0.21054495587016497
Tanasoaia,0.0
Tataranu,0.0881675462767393
Tamboesti,0.9999818367303421
Tulnici,0.1651030211187859
Tifesti,0.00939045244856107
Urechesti,0.07140703021426814
Valea Sarii,0.0
Vidra,0.07639289133577717
Vintileasca,0.0
Vizantea-Livezi,0.00945687905968176
Vanatori,0.028236955808338873
Vartescoiu,0.0
Vrancioaia,0.0
Vulturu,0.2310730872016185
Negrilesti,0.0
Ploscuteni,0.0
Popesti,0.01280865124706351
Paulesti,0.0
Biliesti,0.0
Gologanu,0.0
Obrejita,0.08765120592297838
Rastoaca,0.0
Spulber,0.0
Municipiul Bucuresti,0.24383284341281355
Oras Bragadiru,0.20594321411986352
Chiajna,0.08988631093669072
Oras Chitila,0.2667795340067962
Dobroesti,0.2852815084853568
Glina,0.7648172334259478
Jilava,0.6126839670261959
Oras Magurele,0.17543094899661654
Mogosoaia,0.231771238199366
Oras Otopeni,0.12651972453950625
Oras Pantelimon,0.3879138474632944
Oras Popesti Leordeni,0.12733893257650342
Oras Voluntari,0.44315599769573855
Copaceni,0.09697053375417347
Poienile Izei,0.0
Sieu,0.0
Grosii Tiblesului,0.40298203888166
Treznea,0.4278385440590876
Vulcana-Pandele,0.040048014812863825
Negrilesti,0.03934694307499867
Camin,1.3899105168956054
Dumitrita,0.7376437751311018
Simisna,0.4127280438421641
Traian,0.6547719905218928
Vladeni,0.47599041300337025
Poiana Ilvei,0.0
Malu,0.07209406181290999
Cosoba,0.0
Herasti,0.7397693929571435
Isvoarele,0.1718766338501383
Sabareni,0.13456966078989357
Boranesti,0.9485996505186705
Buesti,0.0
Maia,0.06902294762608518
Ograda,0.18301798127281255
Rosiori,0.0
Coas,0.03491870568141903
Coltau,1.2613307313034705
Gardani,0.026993284749341144
Oncesti,0.0
Agris,1.1924808184296314
Ciumesti,1.3561845205580627
Raciu,0.055919636698743044
Pietrari,0.07836148819277904
Rau Alb,0.0
Rascaeti,0.0
Persinari,0.2967421314362998
Runcu Salvei,0.0
Ciceu- Mihaiesti,1.0006446529340192
Galbinasi,0.789621432955445
Colelia,0.0818577948703493
Marculesti,0.032826783034600265
Moldoveni,0.0
Platonesti,0.0
Sarateni,0.29021017398145044
Porumbesti,0.7702399961666261
Boghis,1.1207365183332265
Gura Ialomitei,0.0
Crivat,0.2782824186294442
Barbulesti,0.2048102577003925
Racsa,0.02088603918363072
